datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
12/13/2023 4:00:00 AM,12/12/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,29.40,34.491972,4.848805,0.243167,True,1
12/13/2023 5:00:00 AM,12/13/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,26.46,29.693334,3.070725,0.162609,True,1
12/13/2023 6:00:00 AM,12/13/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,26.22,29.315883,3.009063,0.086820,True,1
12/13/2023 7:00:00 AM,12/13/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.89,29.161728,3.146889,0.124839,True,1
12/13/2023 8:00:00 AM,12/13/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,26.30,29.656291,3.203399,0.152892,True,1
12/13/2023 9:00:00 AM,12/13/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,27.85,32.003450,3.954495,0.198955,True,1
12/13/2023 10:00:00 AM,12/13/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,30.66,36.997776,6.088770,0.249006,True,1
12/13/2023 11:00:00 AM,12/13/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,49.30,56.783446,7.259573,0.223872,True,1
12/13/2023 12:00:00 PM,12/13/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,57.62,65.606513,7.435092,0.551421,True,1
12/13/2023 1:00:00 PM,12/13/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,32.96,38.821262,5.571456,0.289806,True,1
12/13/2023 2:00:00 PM,12/13/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,27.82,29.709439,1.706516,0.182923,True,1
12/13/2023 3:00:00 PM,12/13/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,26.87,27.922265,0.904286,0.147979,True,1
12/13/2023 4:00:00 PM,12/13/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,26.96,27.498668,0.400290,0.138378,True,1
12/13/2023 5:00:00 PM,12/13/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,25.59,26.129223,0.413550,0.125674,True,1
12/13/2023 6:00:00 PM,12/13/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.62,25.092613,0.368567,0.104045,True,1
12/13/2023 7:00:00 PM,12/13/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,24.99,25.168214,0.070923,0.107290,True,1
12/13/2023 8:00:00 PM,12/13/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,26.59,27.291506,0.526997,0.174509,True,1
12/13/2023 9:00:00 PM,12/13/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,30.27,34.938714,4.404730,0.263983,True,1
12/13/2023 10:00:00 PM,12/13/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,46.77,52.551157,5.077454,0.703703,True,1
12/13/2023 11:00:00 PM,12/13/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,33.42,39.806474,6.042361,0.344113,True,1
12/14/2023 12:00:00 AM,12/13/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,33.08,39.363613,5.966248,0.317364,True,1
12/14/2023 1:00:00 AM,12/13/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,33.55,39.689547,5.900689,0.238858,True,1
12/14/2023 2:00:00 AM,12/13/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,31.30,36.238580,4.753537,0.185042,True,1
12/14/2023 3:00:00 AM,12/13/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,30.24,34.712679,4.281342,0.191337,True,1
12/14/2023 4:00:00 AM,12/13/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,28.65,33.605613,4.770803,0.184809,True,1
12/14/2023 5:00:00 AM,12/14/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,26.55,31.402782,4.624005,0.228776,True,1
12/14/2023 6:00:00 AM,12/14/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,25.86,30.982173,4.836395,0.285777,True,1
12/14/2023 7:00:00 AM,12/14/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.76,31.030311,4.915750,0.354561,True,1
12/14/2023 8:00:00 AM,12/14/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,26.25,31.904585,5.292107,0.362478,True,1
12/14/2023 9:00:00 AM,12/14/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,27.29,33.344301,5.679887,0.374413,True,1
12/14/2023 10:00:00 AM,12/14/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,31.85,39.542785,7.223188,0.469597,True,1
12/14/2023 11:00:00 AM,12/14/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,49.84,60.277055,9.507076,0.929979,True,1
12/14/2023 12:00:00 PM,12/14/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,60.66,72.521856,10.650479,1.211377,True,1
12/14/2023 1:00:00 PM,12/14/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,33.32,39.565956,5.838145,0.407810,True,1
12/14/2023 2:00:00 PM,12/14/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,27.32,28.326393,0.717727,0.288666,True,1
12/14/2023 3:00:00 PM,12/14/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,27.07,27.541773,0.194231,0.277542,True,1
12/14/2023 4:00:00 PM,12/14/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.99,25.313452,0.081060,0.242392,True,1
12/14/2023 5:00:00 PM,12/14/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,23.29,23.884727,0.385858,0.208870,True,1
12/14/2023 6:00:00 PM,12/14/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,22.69,23.277492,0.370683,0.216808,True,1
12/14/2023 7:00:00 PM,12/14/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.55,23.267150,0.466669,0.250481,True,1
12/14/2023 8:00:00 PM,12/14/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,23.28,24.938737,1.308920,0.349817,True,1
12/14/2023 9:00:00 PM,12/14/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,27.99,35.136510,6.797673,0.348837,True,1
12/14/2023 10:00:00 PM,12/14/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,38.11,48.870254,10.021171,0.739084,True,1
12/14/2023 11:00:00 PM,12/14/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,31.24,41.586345,9.792537,0.553808,True,1
12/15/2023 12:00:00 AM,12/14/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,29.34,38.782024,8.949661,0.492363,True,1
12/15/2023 1:00:00 AM,12/14/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,28.46,37.355405,8.391329,0.504076,True,1
12/15/2023 2:00:00 AM,12/14/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,26.57,34.877706,7.830527,0.477180,True,1
12/15/2023 3:00:00 AM,12/14/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,26.00,32.640203,6.153920,0.486283,True,1
12/15/2023 4:00:00 AM,12/14/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.94,31.633359,7.300333,0.393026,True,1
12/15/2023 5:00:00 AM,12/15/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,25.26,31.628911,6.252329,0.116582,True,1
12/15/2023 6:00:00 AM,12/15/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.84,32.482776,9.295327,0.347449,True,1
12/15/2023 7:00:00 AM,12/15/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,22.74,32.354336,9.244845,0.369492,True,1
12/15/2023 8:00:00 AM,12/15/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.88,32.198831,9.006208,0.312623,True,1
12/15/2023 9:00:00 AM,12/15/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,24.73,34.884727,9.754983,0.399744,True,1
12/15/2023 10:00:00 AM,12/15/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,26.88,38.343198,10.931937,0.531261,True,1
12/15/2023 11:00:00 AM,12/15/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,45.56,56.152936,9.690811,0.902124,True,1
12/15/2023 12:00:00 PM,12/15/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,52.78,63.831636,10.033525,1.018111,True,1
12/15/2023 1:00:00 PM,12/15/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,33.49,40.321844,6.377951,0.453894,True,1
12/15/2023 2:00:00 PM,12/15/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,26.03,27.502822,1.230828,0.241995,True,1
12/15/2023 3:00:00 PM,12/15/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.22,24.965295,0.556671,0.188624,True,1
12/15/2023 4:00:00 PM,12/15/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,23.40,24.207736,0.713164,0.094572,True,1
12/15/2023 5:00:00 PM,12/15/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.87,23.457655,0.524910,0.062745,True,1
12/15/2023 6:00:00 PM,12/15/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,22.45,23.073177,0.555756,0.067421,True,1
12/15/2023 7:00:00 PM,12/15/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.41,22.998626,0.508439,0.080187,True,1
12/15/2023 8:00:00 PM,12/15/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,22.84,23.704749,0.757031,0.107718,True,1
12/15/2023 9:00:00 PM,12/15/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,26.64,29.497927,2.633873,0.224053,True,1
12/15/2023 10:00:00 PM,12/15/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,31.93,37.750813,5.520618,0.300196,True,1
12/15/2023 11:00:00 PM,12/15/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,29.35,35.002393,5.458150,0.194242,True,1
12/16/2023 12:00:00 AM,12/15/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,27.74,33.415189,5.478984,0.196205,True,1
12/16/2023 1:00:00 AM,12/15/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,26.39,31.662870,5.118055,0.154815,True,1
12/16/2023 2:00:00 AM,12/15/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.27,31.455350,6.027550,0.157800,True,1
12/16/2023 3:00:00 AM,12/15/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,24.01,28.389466,4.209682,0.169785,True,1
12/16/2023 4:00:00 AM,12/15/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,22.27,26.291289,3.774238,0.247051,True,1
12/16/2023 5:00:00 AM,12/16/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,24.45,29.081872,4.525762,0.106110,True,1
12/16/2023 6:00:00 AM,12/16/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.66,26.097128,2.359519,0.077609,True,1
12/16/2023 7:00:00 AM,12/16/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,23.02,25.586386,2.453696,0.112690,True,1
12/16/2023 8:00:00 AM,12/16/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.86,25.632451,2.677255,0.095196,True,1
12/16/2023 9:00:00 AM,12/16/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.27,26.445670,3.055214,0.120456,True,1
12/16/2023 10:00:00 AM,12/16/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,23.99,28.011387,3.887597,0.133790,True,1
12/16/2023 11:00:00 AM,12/16/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,27.38,34.763594,7.093000,0.290594,True,1
12/16/2023 12:00:00 PM,12/16/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,28.63,35.535539,6.533574,0.371965,True,1
12/16/2023 1:00:00 PM,12/16/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,26.83,30.640098,3.659711,0.150388,True,1
12/16/2023 2:00:00 PM,12/16/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,23.41,23.860502,0.330815,0.119687,True,1
12/16/2023 3:00:00 PM,12/16/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,22.28,22.460312,0.138992,0.041320,True,1
12/16/2023 4:00:00 PM,12/16/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.12,22.246294,0.091241,0.035053,True,1
12/16/2023 5:00:00 PM,12/16/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,20.49,20.616833,0.091594,0.035238,True,1
12/16/2023 6:00:00 PM,12/16/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,20.67,20.859852,0.176223,0.013629,True,1
12/16/2023 7:00:00 PM,12/16/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,20.06,20.120779,0.038457,0.022323,True,1
12/16/2023 8:00:00 PM,12/16/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,20.30,20.670840,0.312796,0.058044,True,1
12/16/2023 9:00:00 PM,12/16/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,23.20,25.942425,2.618751,0.123675,True,1
12/16/2023 10:00:00 PM,12/16/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,26.91,32.286927,5.168141,0.208786,True,1
12/16/2023 11:00:00 PM,12/16/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,24.67,30.647366,5.824499,0.152867,True,1
12/17/2023 12:00:00 AM,12/16/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,23.45,29.043847,5.437715,0.156132,True,1
12/17/2023 1:00:00 AM,12/16/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,23.12,28.368506,5.112808,0.135698,True,1
12/17/2023 2:00:00 AM,12/16/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.54,27.147156,4.455549,0.151606,True,1
12/17/2023 3:00:00 AM,12/16/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.17,24.861678,2.572245,0.119434,True,1
12/17/2023 4:00:00 AM,12/16/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.07,22.539373,1.348735,0.120638,True,1
12/17/2023 5:00:00 AM,12/17/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.88,23.798415,1.651767,0.266649,True,1
12/17/2023 6:00:00 AM,12/17/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.39,22.407355,1.795739,0.221617,True,1
12/17/2023 7:00:00 AM,12/17/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.28,21.130606,1.657211,0.193394,True,1
12/17/2023 8:00:00 AM,12/17/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.38,20.312523,1.763530,0.168993,True,1
12/17/2023 9:00:00 AM,12/17/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.29,20.204083,1.733904,0.180179,True,1
12/17/2023 10:00:00 AM,12/17/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,18.43,20.749616,2.148545,0.171071,True,1
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,19.81,23.034527,3.045370,0.179157,True,1
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,21.41,25.235898,3.576988,0.248910,True,1
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,23.17,27.410752,4.034517,0.206235,True,1
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.41,28.567076,4.015512,0.141564,True,1
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.76,28.969236,4.081079,0.128157,True,1
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.57,28.500392,3.771492,0.158900,True,1
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,24.26,28.135827,3.709888,0.165940,True,1
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,23.78,27.558893,3.624479,0.154414,True,1
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.45,27.214953,3.585255,0.179698,True,1
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,22.80,26.912257,3.936266,0.175991,True,1
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,25.03,28.842010,3.609933,0.202076,True,1
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,28.91,35.077583,5.852576,0.315007,True,1
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,28.67,34.123825,5.164177,0.289648,True,1
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,27.07,31.741979,4.423605,0.248374,True,1
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,24.44,28.545288,3.898610,0.206678,True,1
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.31,25.914184,3.414149,0.190034,True,1
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,21.09,23.124561,1.871268,0.163293,True,1
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,19.40,21.367258,1.807033,0.160225,True,1
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,18.52,19.916097,1.280660,0.115437,True,1
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,17.44,18.537249,0.981163,0.116086,True,1
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.99,17.633922,0.578487,0.065435,True,1
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.14,17.795823,0.613741,0.042082,True,1
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.31,19.163167,0.775719,0.077447,True,1
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.27,21.651641,1.291886,0.089755,True,1
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.73,31.076386,4.233259,0.113127,True,1
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,30.03,35.628095,5.391468,0.206626,True,1
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,29.87,34.159871,4.132115,0.157756,True,1
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.98,34.191694,3.047149,0.164545,True,1
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,31.39,33.918377,2.341043,0.187334,True,1
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.82,29.750898,0.743005,0.187893,True,1
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,27.54,28.204424,0.466988,0.197436,True,1
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,26.36,26.995119,0.435285,0.199834,True,1
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,25.35,26.241121,0.700108,0.191012,True,1
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,25.88,27.778237,1.723218,0.175020,True,1
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,30.29,35.109986,4.587858,0.232128,True,1
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,42.25,48.038445,5.420117,0.368328,True,1
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,37.19,42.489273,5.023167,0.276107,True,1
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,37.79,42.864242,4.829194,0.245048,True,1
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,35.92,40.766701,4.590549,0.256153,True,1
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.87,39.496941,4.436196,0.190745,True,1
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,30.59,34.719818,3.994521,0.135297,True,1
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.36,29.928264,3.523656,0.044608,True,1
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,27.64,28.848730,0.955646,0.253083,True,1
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,25.98,27.145426,0.930581,0.234846,True,1
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.30,26.589019,1.069217,0.219802,True,1
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,27.05,28.551413,1.257704,0.243709,True,1
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,29.82,31.913060,1.839759,0.253301,True,1
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,32.10,36.412930,4.035173,0.277757,True,1
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,42.56,52.845947,9.898554,0.387392,True,1
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,56.54,67.376311,10.291691,0.544620,True,1
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,39.42,45.852123,5.991335,0.440788,True,1
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,31.87,33.612464,1.357341,0.385123,True,1
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,34.25,35.252221,0.536404,0.465816,True,1
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,33.39,34.447588,0.613770,0.443818,True,1
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,31.13,32.007220,0.472931,0.404289,True,1
12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,29.93,30.900996,0.544017,0.426979,True,1
12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,29.48,30.429421,0.513270,0.436151,True,1
12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,29.53,30.893041,0.918793,0.444248,True,1
12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,33.45,38.804560,4.882642,0.471918,True,1
12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,50.69,60.533302,9.066480,0.776822,True,1
12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,44.92,54.459335,8.992613,0.546722,True,1
12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,41.45,50.849724,8.928737,0.470987,True,1
12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,40.70,47.771649,6.520220,0.551429,True,1
12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,39.01,44.880628,5.428218,0.442410,True,1
12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,34.99,40.965668,5.484362,0.491306,True,1
12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,32.40,37.654494,4.866260,0.388234,True,1
12/20/2023 5:00:00 AM,12/20/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,33.28,35.987521,2.384776,0.322745,True,1
12/20/2023 6:00:00 AM,12/20/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,32.23,35.138566,2.611835,0.296731,True,1
12/20/2023 7:00:00 AM,12/20/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,32.21,35.551463,3.039704,0.301758,True,1
12/20/2023 8:00:00 AM,12/20/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,33.12,36.847435,3.414004,0.313431,True,1
12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,34.90,38.645843,3.407975,0.337869,True,1
12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,39.80,44.934955,4.729876,0.405079,True,1
12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,56.71,66.372794,8.972867,0.689927,True,1
12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,66.08,78.123519,11.122759,0.920761,True,1
12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,39.87,43.540731,3.210526,0.460205,True,1
12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.46,30.958934,0.277401,0.221533,True,1
12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,28.73,29.382195,0.384271,0.267923,True,1
12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,27.47,28.039384,0.377775,0.191609,True,1
12/20/2023 5:00:00 PM,12/20/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,26.05,26.810276,0.565989,0.194286,True,1
12/20/2023 6:00:00 PM,12/20/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,25.00,25.649878,0.440776,0.209102,True,1
12/20/2023 7:00:00 PM,12/20/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,24.72,25.215342,0.282215,0.213127,True,1
12/20/2023 8:00:00 PM,12/20/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,26.22,26.704261,0.230935,0.253327,True,1
12/20/2023 9:00:00 PM,12/20/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,30.75,31.118209,0.004047,0.364162,True,1
12/20/2023 10:00:00 PM,12/20/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,42.65,45.888785,2.538385,0.700399,True,1
12/20/2023 11:00:00 PM,12/20/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,35.36,38.784671,2.680814,0.743857,True,1
12/21/2023 12:00:00 AM,12/20/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,35.12,38.522563,2.686809,0.715754,True,1
12/21/2023 1:00:00 AM,12/20/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,33.11,35.992047,2.213114,0.668933,True,1
